,age,job,marital,education,default,housing,loan,duration,campaign,pdays,previous,poutcome,y
1176,33,admin.,married,high.school,unknown,yes,no,88,4,999,0,nonexistent,0
1177,47,services,married,unknown,no,no,no,262,2,999,0,nonexistent,0
1178,50,housemaid,married,basic.4y,unknown,no,no,287,1,999,0,nonexistent,0
1179,41,services,married,basic.9y,no,no,no,335,1,999,0,nonexistent,0
1180,54,entrepreneur,divorced,unknown,no,no,yes,461,2,999,1,failure,0
1181,32,blue-collar,married,basic.9y,no,unknown,unknown,108,3,999,0,nonexistent,0
1182,38,admin.,single,university.degree,no,no,no,189,1,999,0,nonexistent,0
1183,34,management,single,high.school,no,yes,yes,201,2,6,1,success,0
1184,34,blue-collar,married,basic.9y,no,no,no,192,3,999,0,nonexistent,0
1185,55,admin.,married,unknown,no,yes,yes,591,3,999,0,nonexistent,0
1186,31,self-employed,married,university.degree,no,no,no,201,2,999,0,nonexistent,0
1187,43,technician,married,professional.course,no,yes,no,225,1,999,0,nonexistent,0
1188,59,unemployed,married,basic.4y,unknown,yes,no,458,9,999,0,nonexistent,1
1189,53,technician,married,university.degree,no,unknown,unknown,758,2,999,2,failure,1
1190,56,unemployed,married,professional.course,no,no,no,1551,1,999,2,failure,0
1191,32,entrepreneur,married,basic.9y,unknown,yes,no,258,1,999,0,nonexistent,0
1192,36,blue-collar,married,basic.9y,unknown,yes,no,159,3,999,0,nonexistent,0
1193,42,blue-collar,married,basic.9y,no,no,no,92,5,999,0,nonexistent,0
1194,29,admin.,married,university.degree,no,yes,no,209,2,999,0,nonexistent,0
1195,33,services,married,high.school,unknown,no,no,117,6,999,0,nonexistent,0
1196,56,technician,married,unknown,no,no,no,49,2,999,0,nonexistent,0
1197,31,entrepreneur,divorced,high.school,no,yes,no,168,1,999,0,nonexistent,0
1198,34,management,married,high.school,no,yes,no,228,3,999,0,nonexistent,0
1199,33,blue-collar,married,basic.4y,no,yes,no,78,7,999,0,nonexistent,0
1200,23,housemaid,single,basic.4y,no,no,yes,9,6,999,0,nonexistent,0
1201,26,services,single,high.school,unknown,yes,yes,11,3,999,0,nonexistent,0
1202,55,management,married,university.degree,no,no,no,106,6,999,0,nonexistent,0
1203,47,services,divorced,basic.4y,no,yes,no,60,6,999,0,nonexistent,0
1204,36,blue-collar,married,professional.course,unknown,yes,no,324,5,999,0,nonexistent,0
1205,33,blue-collar,married,basic.6y,unknown,yes,yes,369,2,999,0,nonexistent,0
1206,60,retired,married,basic.4y,unknown,yes,no,557,2,999,0,nonexistent,0
1207,49,entrepreneur,married,university.degree,no,yes,no,142,2,999,0,nonexistent,0
1208,35,admin.,married,high.school,unknown,unknown,unknown,35,1,999,0,nonexistent,0
1209,47,admin.,divorced,high.school,no,no,no,480,1,999,0,nonexistent,0
1210,30,blue-collar,single,basic.9y,no,no,no,207,1,999,0,nonexistent,0
1211,27,blue-collar,single,basic.9y,no,no,yes,869,2,999,0,nonexistent,0
1212,36,admin.,single,high.school,no,no,no,259,1,999,0,nonexistent,0
1213,46,services,divorced,high.school,no,no,no,222,3,999,0,nonexistent,0
1214,30,entrepreneur,divorced,basic.6y,no,no,yes,149,1,999,1,failure,0
1215,88,retired,divorced,basic.4y,no,yes,yes,82,2,999,0,nonexistent,0
1216,45,services,divorced,high.school,unknown,no,no,166,12,999,0,nonexistent,0
1217,30,admin.,married,university.degree,no,yes,yes,82,6,999,0,nonexistent,0
1218,43,technician,single,basic.9y,no,yes,no,461,2,999,0,nonexistent,0
1219,48,retired,married,basic.4y,unknown,yes,yes,27,17,999,0,nonexistent,0
1220,56,unemployed,divorced,university.degree,unknown,yes,no,98,1,999,0,nonexistent,0
1221,42,technician,single,high.school,unknown,yes,no,617,1,999,0,nonexistent,0
1222,30,technician,single,university.degree,no,yes,yes,63,1,999,0,nonexistent,0
1223,56,housemaid,divorced,basic.4y,unknown,yes,no,77,5,999,0,nonexistent,0
1224,35,technician,married,high.school,no,unknown,unknown,61,2,999,0,nonexistent,0
1225,39,services,single,high.school,unknown,no,no,206,1,999,0,nonexistent,0
1226,49,unemployed,married,high.school,no,yes,no,96,1,999,0,nonexistent,0
1227,30,admin.,married,university.degree,no,yes,no,129,2,999,1,failure,0
1228,39,admin.,married,university.degree,no,no,no,979,9,999,0,nonexistent,0
1229,32,technician,single,university.degree,no,yes,no,119,2,999,0,nonexistent,0
1230,59,admin.,divorced,high.school,unknown,no,yes,630,3,999,0,nonexistent,1
1231,38,technician,married,high.school,no,unknown,unknown,234,1,999,0,nonexistent,0
1232,49,technician,married,professional.course,no,yes,no,354,1,999,0,nonexistent,0
1233,28,admin.,married,high.school,no,unknown,unknown,502,3,999,0,nonexistent,0
1234,39,technician,married,high.school,no,yes,no,451,4,3,1,success,0
1235,37,blue-collar,married,basic.6y,no,unknown,unknown,93,1,999,0,nonexistent,0
1236,51,services,married,basic.9y,no,yes,no,250,3,999,0,nonexistent,0
1237,31,blue-collar,married,basic.4y,unknown,no,yes,241,1,999,0,nonexistent,0
1238,59,technician,divorced,basic.9y,no,yes,no,142,1,999,0,nonexistent,0
1239,46,admin.,divorced,university.degree,no,yes,no,304,2,999,0,nonexistent,0
1240,36,blue-collar,married,basic.9y,unknown,no,no,296,1,999,0,nonexistent,0
1241,28,management,single,university.degree,no,no,no,651,5,999,0,nonexistent,1
1242,31,admin.,married,university.degree,no,yes,no,102,4,999,0,nonexistent,0
1243,26,services,single,high.school,no,yes,no,188,1,999,0,nonexistent,0
1244,36,blue-collar,single,basic.9y,unknown,yes,no,221,8,999,0,nonexistent,0
1245,50,entrepreneur,married,university.degree,no,yes,no,57,3,999,0,nonexistent,0
1246,41,unemployed,married,basic.9y,no,yes,no,263,1,999,0,nonexistent,0
1247,50,self-employed,married,professional.course,no,no,no,73,7,999,0,nonexistent,0
1248,32,blue-collar,single,high.school,no,no,yes,204,3,999,0,nonexistent,0
1249,56,self-employed,married,university.degree,no,no,no,83,3,999,1,failure,0
1250,42,admin.,married,high.school,no,yes,no,111,1,999,0,nonexistent,0
1251,38,technician,married,professional.course,unknown,no,no,407,2,999,0,nonexistent,0
1252,36,admin.,single,university.degree,no,no,no,12,5,999,0,nonexistent,0
1253,45,blue-collar,married,basic.6y,no,yes,no,134,8,999,0,nonexistent,0
1254,52,retired,married,basic.4y,unknown,unknown,unknown,143,4,999,0,nonexistent,0
1255,55,technician,married,university.degree,no,no,no,126,1,999,0,nonexistent,0
1256,38,self-employed,single,university.degree,no,no,no,238,1,999,0,nonexistent,0
1257,71,retired,married,basic.4y,no,yes,yes,120,1,6,1,success,0
1258,22,services,single,basic.4y,no,no,no,91,1,999,0,nonexistent,0
1259,30,admin.,single,university.degree,no,no,no,331,2,999,0,nonexistent,1
1260,78,retired,married,high.school,no,yes,no,754,2,3,2,failure,0
1261,30,admin.,divorced,university.degree,no,yes,no,589,1,999,0,nonexistent,0
1262,51,blue-collar,married,basic.6y,no,yes,no,89,2,999,0,nonexistent,0
1263,35,management,divorced,university.degree,no,unknown,unknown,123,3,999,0,nonexistent,0
1264,26,student,single,unknown,no,yes,no,92,2,999,0,nonexistent,0
1265,34,services,married,high.school,no,no,no,9,14,999,0,nonexistent,0
1266,49,management,married,university.degree,no,yes,no,87,1,999,0,nonexistent,0
1267,50,blue-collar,divorced,basic.4y,no,no,no,150,5,999,0,nonexistent,0
1268,51,entrepreneur,married,university.degree,no,no,no,98,1,999,0,nonexistent,0
1269,57,retired,married,university.degree,no,yes,no,187,1,999,1,failure,0
1270,33,admin.,divorced,university.degree,no,yes,no,76,2,999,0,nonexistent,0
1271,35,admin.,married,university.degree,no,no,no,41,3,999,0,nonexistent,0
1272,37,admin.,single,high.school,no,no,no,609,2,7,3,success,1
1273,39,admin.,single,university.degree,no,yes,no,514,1,999,0,nonexistent,0
1274,39,services,married,high.school,no,no,no,919,2,999,0,nonexistent,0
1275,20,student,single,high.school,no,no,no,187,2,999,0,nonexistent,0
1276,55,blue-collar,married,professional.course,unknown,yes,no,530,1,999,0,nonexistent,0
1277,27,student,single,professional.course,no,no,no,72,1,999,0,nonexistent,0
1278,33,admin.,married,high.school,no,no,no,595,2,999,0,nonexistent,0
1279,24,blue-collar,married,basic.9y,unknown,yes,no,226,1,999,0,nonexistent,0
1280,39,management,married,university.degree,no,no,no,168,1,999,0,nonexistent,0
1281,55,blue-collar,married,basic.9y,no,yes,yes,142,3,999,0,nonexistent,0
1282,35,unknown,married,basic.9y,no,no,no,108,2,999,0,nonexistent,0
1283,55,retired,divorced,basic.4y,unknown,no,no,526,4,999,1,failure,1
1284,42,self-employed,married,high.school,no,no,no,83,1,999,0,nonexistent,0
1285,50,self-employed,divorced,university.degree,no,no,no,59,4,999,0,nonexistent,0
1286,39,management,married,university.degree,no,yes,no,53,1,999,0,nonexistent,0
1287,40,services,single,high.school,no,no,no,197,1,999,0,nonexistent,0
1288,51,services,single,high.school,unknown,no,no,329,3,999,0,nonexistent,0
1289,59,retired,unknown,university.degree,unknown,no,no,253,1,999,0,nonexistent,0
1290,54,technician,married,high.school,no,no,no,58,3,999,2,failure,0
1291,42,management,married,university.degree,unknown,yes,no,109,5,999,0,nonexistent,0
1292,33,technician,divorced,professional.course,no,yes,yes,679,1,999,0,nonexistent,0
1293,26,admin.,single,basic.4y,no,yes,yes,68,6,999,0,nonexistent,0
1294,27,management,married,university.degree,no,no,no,54,1,999,0,nonexistent,0
1295,30,technician,single,high.school,no,yes,no,230,1,999,0,nonexistent,0
1296,42,self-employed,married,high.school,unknown,yes,no,77,3,999,0,nonexistent,0
1297,53,unemployed,married,university.degree,no,unknown,unknown,126,1,999,0,nonexistent,0
1298,36,management,married,university.degree,no,unknown,unknown,331,1,6,4,failure,1
1299,29,management,single,university.degree,no,yes,no,139,2,999,0,nonexistent,0
1300,45,services,married,professional.course,no,unknown,unknown,133,3,999,0,nonexistent,0
1301,35,services,single,basic.9y,no,no,no,102,5,999,0,nonexistent,0
1302,33,blue-collar,married,high.school,unknown,yes,no,494,1,999,0,nonexistent,0
1303,38,admin.,married,university.degree,no,yes,no,19,11,999,0,nonexistent,0
1304,29,blue-collar,married,basic.6y,no,no,yes,168,3,999,0,nonexistent,0
1305,32,admin.,married,high.school,no,yes,yes,24,1,999,2,failure,0
1306,34,technician,married,professional.course,no,unknown,unknown,35,3,999,0,nonexistent,0
1307,36,blue-collar,married,high.school,no,yes,no,234,1,999,0,nonexistent,0
1308,51,management,married,university.degree,no,no,no,16,17,999,0,nonexistent,0
1309,34,blue-collar,married,basic.4y,no,no,yes,23,1,999,0,nonexistent,0
1310,50,technician,married,university.degree,no,yes,yes,1353,2,999,0,nonexistent,0
1311,54,blue-collar,married,basic.4y,unknown,no,no,65,6,999,0,nonexistent,0
1312,53,management,married,university.degree,no,no,no,88,4,999,0,nonexistent,0
1313,52,blue-collar,married,high.school,no,no,no,57,1,999,0,nonexistent,0
1314,71,retired,married,high.school,no,no,no,363,1,999,0,nonexistent,1
1315,52,retired,married,university.degree,no,yes,yes,215,3,999,0,nonexistent,0
1316,53,technician,married,professional.course,no,no,no,332,1,999,0,nonexistent,0
1317,36,admin.,single,university.degree,no,yes,no,287,2,999,0,nonexistent,0
1318,43,admin.,married,high.school,no,yes,no,67,1,999,0,nonexistent,0
1319,31,technician,single,professional.course,no,no,no,122,2,999,0,nonexistent,0
1320,58,admin.,single,university.degree,no,no,no,1234,3,999,0,nonexistent,1
1321,46,technician,married,university.degree,no,no,no,124,3,999,0,nonexistent,0
1322,38,blue-collar,married,basic.6y,unknown,no,no,456,1,999,0,nonexistent,0
1323,34,admin.,married,university.degree,no,no,no,329,1,999,0,nonexistent,0
1324,37,services,married,high.school,unknown,yes,no,58,3,999,0,nonexistent,0
1325,40,self-employed,single,university.degree,no,no,yes,54,4,999,0,nonexistent,0
1326,42,blue-collar,divorced,high.school,no,no,no,256,1,999,0,nonexistent,0
1327,40,technician,single,high.school,no,no,no,85,1,999,0,nonexistent,0
1328,27,unemployed,married,high.school,no,yes,no,23,13,999,0,nonexistent,0
1329,57,unknown,married,unknown,unknown,yes,no,48,1,999,0,nonexistent,0
1330,45,services,married,high.school,unknown,yes,no,79,1,999,1,failure,0
1331,46,admin.,divorced,university.degree,no,yes,yes,184,2,999,1,failure,0
1332,47,admin.,married,university.degree,no,yes,yes,129,3,999,2,failure,0
1333,56,retired,married,basic.4y,unknown,no,no,687,2,999,0,nonexistent,0
1334,32,entrepreneur,married,high.school,no,yes,no,314,1,999,0,nonexistent,0
1335,54,services,married,unknown,no,no,no,192,1,999,0,nonexistent,0
1336,58,services,married,high.school,no,no,no,155,5,999,0,nonexistent,0
1337,30,admin.,married,university.degree,no,yes,no,123,1,999,0,nonexistent,0
1338,39,blue-collar,married,basic.6y,unknown,no,yes,122,1,999,0,nonexistent,0
1339,41,services,married,high.school,unknown,yes,no,255,2,999,0,nonexistent,0
1340,32,admin.,married,university.degree,no,yes,no,428,4,999,0,nonexistent,0
1341,32,services,married,high.school,no,no,no,181,1,999,0,nonexistent,0
1342,29,management,single,university.degree,no,yes,yes,207,3,999,0,nonexistent,0
1343,43,management,divorced,high.school,no,yes,no,488,2,999,0,nonexistent,0
1344,41,services,divorced,basic.9y,no,yes,no,189,3,999,0,nonexistent,0
1345,30,admin.,married,university.degree,no,yes,no,355,2,999,0,nonexistent,0
1346,28,services,married,high.school,no,unknown,unknown,81,4,999,0,nonexistent,0
1347,35,admin.,single,high.school,no,yes,no,106,1,999,0,nonexistent,0
1348,44,blue-collar,married,basic.6y,no,yes,no,10,1,999,0,nonexistent,0
1349,25,blue-collar,married,high.school,unknown,yes,no,94,4,999,0,nonexistent,0
1350,47,blue-collar,married,basic.9y,unknown,yes,no,118,1,999,0,nonexistent,0
1351,32,unemployed,married,professional.course,no,yes,no,486,1,999,0,nonexistent,1
1352,26,student,single,high.school,no,no,no,235,1,999,1,failure,0
1353,35,admin.,single,university.degree,no,yes,no,167,2,999,0,nonexistent,0
1354,34,blue-collar,married,basic.9y,no,no,no,206,1,999,0,nonexistent,0
1355,57,management,divorced,university.degree,no,yes,no,236,1,999,0,nonexistent,0
1356,38,blue-collar,single,basic.6y,unknown,no,yes,42,1,999,1,failure,0
1357,33,admin.,single,high.school,no,yes,no,61,2,6,2,failure,0
1358,32,admin.,married,high.school,no,no,no,219,2,999,0,nonexistent,0
1359,47,blue-collar,married,basic.4y,unknown,yes,yes,114,1,999,0,nonexistent,0
1360,34,blue-collar,single,basic.6y,no,no,no,204,2,999,0,nonexistent,0
1361,36,admin.,single,high.school,no,yes,no,413,2,999,0,nonexistent,0
1362,28,technician,single,professional.course,no,yes,no,77,1,999,1,failure,0
1363,72,retired,divorced,university.degree,no,no,no,270,1,999,0,nonexistent,0
1364,27,services,single,basic.9y,no,yes,yes,88,6,999,0,nonexistent,0
1365,43,admin.,divorced,high.school,no,yes,yes,892,2,999,0,nonexistent,0
1366,39,entrepreneur,single,university.degree,no,yes,no,452,1,999,0,nonexistent,0
1367,27,admin.,single,university.degree,no,no,no,238,4,999,0,nonexistent,1
1368,35,admin.,single,university.degree,no,yes,no,614,1,999,0,nonexistent,0
1369,34,technician,married,professional.course,no,no,no,123,1,999,0,nonexistent,0
1370,36,services,married,high.school,unknown,yes,yes,57,2,999,0,nonexistent,0
1371,39,technician,married,high.school,no,no,no,749,2,999,0,nonexistent,1
1372,35,management,divorced,high.school,no,yes,no,176,4,999,0,nonexistent,0
1373,56,retired,married,basic.4y,no,no,no,130,3,999,0,nonexistent,0
1374,31,admin.,single,university.degree,no,yes,no,1327,2,999,0,nonexistent,1
1375,31,services,single,high.school,no,yes,no,28,1,999,0,nonexistent,0
1376,45,admin.,single,university.degree,no,no,no,27,3,999,0,nonexistent,0
1377,20,student,single,unknown,no,yes,yes,47,2,999,0,nonexistent,0
1378,42,blue-collar,divorced,basic.9y,no,no,no,111,3,999,0,nonexistent,0
1379,39,admin.,married,university.degree,no,no,no,272,1,999,0,nonexistent,0
1380,45,blue-collar,married,basic.4y,unknown,no,yes,65,2,999,0,nonexistent,0
1381,50,services,married,high.school,no,yes,no,54,15,999,0,nonexistent,0
1382,29,admin.,single,university.degree,no,no,no,641,6,999,0,nonexistent,0
1383,38,unknown,married,unknown,unknown,no,no,362,4,999,0,nonexistent,0
1384,34,entrepreneur,married,basic.4y,no,yes,no,474,1,999,0,nonexistent,0
1385,36,admin.,married,university.degree,no,no,no,61,6,999,0,nonexistent,0
1386,35,admin.,single,university.degree,no,no,no,234,13,999,0,nonexistent,0
1387,41,technician,married,professional.course,unknown,no,no,677,1,999,0,nonexistent,0
1388,42,admin.,single,university.degree,no,yes,no,87,1,999,0,nonexistent,0
1389,39,technician,married,professional.course,no,yes,no,247,1,4,1,success,0
1390,34,blue-collar,married,basic.6y,unknown,no,yes,164,3,999,0,nonexistent,0
1391,52,admin.,married,high.school,no,no,no,643,2,999,0,nonexistent,0
1392,47,admin.,divorced,university.degree,no,yes,no,2653,3,999,0,nonexistent,1
1393,59,management,married,university.degree,no,no,no,112,4,999,1,failure,0
1394,37,services,married,high.school,no,no,yes,175,1,999,1,failure,0
1395,33,management,married,university.degree,no,yes,no,85,4,999,0,nonexistent,0
1396,35,blue-collar,married,basic.9y,unknown,yes,no,288,2,999,0,nonexistent,0
1397,33,admin.,married,high.school,no,yes,no,67,2,999,0,nonexistent,0
1398,40,technician,single,university.degree,no,yes,yes,44,1,999,0,nonexistent,0
1399,39,admin.,married,university.degree,unknown,no,no,302,1,999,0,nonexistent,0
1400,32,technician,married,university.degree,no,yes,no,77,1,999,0,nonexistent,0
1401,29,technician,single,high.school,no,yes,no,130,6,999,0,nonexistent,0
1402,32,admin.,single,high.school,no,no,no,1143,1,999,0,nonexistent,1
1403,35,admin.,divorced,university.degree,no,yes,no,221,2,999,0,nonexistent,0
1404,36,admin.,married,university.degree,no,yes,no,570,2,999,0,nonexistent,1
1405,38,blue-collar,married,basic.4y,no,no,no,239,1,999,0,nonexistent,0
1406,32,admin.,married,university.degree,no,yes,no,66,7,999,0,nonexistent,0
1407,32,admin.,single,university.degree,no,no,no,200,1,999,0,nonexistent,0
1408,34,self-employed,single,high.school,no,yes,no,581,4,999,0,nonexistent,0
1409,42,admin.,single,university.degree,no,yes,yes,938,1,999,0,nonexistent,1
1410,28,technician,single,basic.9y,no,no,no,223,1,999,0,nonexistent,0
1411,53,technician,married,professional.course,no,no,no,260,1,999,0,nonexistent,0
1412,27,services,single,basic.9y,no,no,no,93,2,999,0,nonexistent,0
1413,43,entrepreneur,married,professional.course,no,yes,yes,114,1,999,1,failure,0
1414,51,unemployed,married,professional.course,unknown,yes,yes,901,1,999,0,nonexistent,1
1415,35,blue-collar,single,basic.6y,no,no,no,81,2,999,0,nonexistent,0
